样本ID,标签,城市匹配度,学历匹配度,经验是否满足,经验差值,经验差值归一化,技能Jaccard,核心技能命中率,技能覆盖度,岗位-经历文本相似度,岗位-求职意向相似度,专业匹配度,证书命中数,简历ID,岗位ID,简历姓名,岗位名称,公司名称,简历居住地,岗位城市,距离(km),简历学历,岗位学历要求,简历工作年限,岗位经验要求,简历技能数,岗位核心技能数,技能命中数,岗位要求证书数,简历证书数,未满足维度数,负样本来源
73271,1,1,1,1,0,0.0,0.181818,0.333333,0.285714,0.036108,0.053454,1,0,43,1504,田莉,资深运维工程师,福建义胜信达科技有限公司,漳州,福州,240.0,本科,本科,5,5-10年,7,6,2,1,2,0,
73274,1,1,1,1,0,0.0,0.083333,0.2,0.125,0.004171,0.015758,1,0,259,8425,崔莉,数据分析师,新代科技(苏州)有限公司,南京,苏州,189.3,本科,本科,3,3-5年,8,5,1,0,1,0,
73275,1,1,1,1,0,0.0,0.272727,0.5,0.375,0.05107,0.0,0,0,176,4056,郭丽,应用研发岗（供应链方向）,宁波通商银行股份有限公司,杭州,宁波,140.0,本科,本科,3,3-5年,8,6,3,0,0,0,
73276,1,1,1,1,0,0.0,0.076923,0.125,0.166667,0.0,0.090041,1,0,206,1267,汤雨泽,Java开发工程师,中电金信软件有限公司,宁德,福州,70.2,本科,本科,3,3-5年,6,8,1,0,0,0,
73277,0,0,2,1,1,0.2,0.0,0.0,0.0,0.018695,0.05623,1,0,350,4466,孔紫涵,OTA测试工程师,浙江西图盟数字科技有限公司,南平,宁波,487.1,本科,大专,4,3-5年,10,2,0,0,3,2,维度不满足(≥2项)
73281,0,0,1,0,-4,-0.8,0.1,0.333333,0.125,0.006884,0.037956,0,0,97,72,范莉,高级移动应用工程师,叠拓信息技术(北京)有限公司成都分公司,杭州,厦门,675.4,本科,本科,1,5-10年,8,3,1,0,1,2,维度不满足(≥2项)
73282,1,1,2,1,2,0.4,0.166667,0.272727,0.3,0.004929,0.013926,1,0,351,2829,陆语桐,对日开发初级技术员到项目经理的全职位招聘,株式会社ProfaceSystems,宁德,泉州,217.3,本科,大专,3,1-3年,10,11,3,0,0,0,
73283,0,0,0,1,0,0.0,0.0,0.0,0.0,0.042947,1.0,1,0,90,8439,雷军,数据分析师,上海寻幔智能科技有限公司,龙岩,苏州,774.9,大专,本科,0,证券/期货,5,4,0,0,0,3,维度不满足(≥2项)
73284,1,1,1,1,0,0.0,0.071429,0.2,0.1,0.011623,0.0106,0,0,428,5958,贾飞,合成工程师,绿能纤材(重庆)科技有限公司,南京,湖州,178.6,本科,本科,3,3-5年,10,5,1,0,1,0,
73290,1,1,1,1,2,0.4,0.111111,0.25,0.166667,0.013444,0.0,0,0,4,3236,许洋,招投标专员（泉州）,首汽租车,南平,泉州,203.1,本科,本科,3,1-3年,6,4,1,0,1,0,
73291,1,1,1,1,0,0.0,0.066667,0.1,0.166667,0.009389,0.0,1,0,356,7247,姚刚,java实习生,江苏中景信息技术有限公司,杭州,苏州,121.7,大专,大专,0,JavaScript,6,10,1,0,3,0,
73292,1,1,2,1,0,0.0,0.125,0.2,0.25,0.045244,1.0,1,0,100,3433,尹若曦,数据分析师,莆田市曦盛嘉业科技有限公司,龙岩,莆田,203.9,本科,高中,0,产业互联网平台,4,5,1,0,1,0,
73293,1,1,1,1,2,0.4,0.071429,0.125,0.142857,0.017834,0.091886,1,0,198,1334,范峰,Java开发工程师（福州）,京北方,莆田,福州,76.9,本科,本科,3,1-3年,7,8,1,0,1,0,
73294,0,0,2,0,-3,-0.6,0.0,0.0,0.0,0.012776,0.0,0,0,48,7022,丁若曦,城市经理-糖果-滁州,旺旺集团,东莞,滁州,1125.4,本科,大专,0,3-5年,6,2,0,0,1,3,维度不满足(≥2项)
73295,0,0,2,1,4,0.8,0.0,0.0,0.0,0.0,0.0,0,0,29,1963,杨琳,设备维修员,福州金海信息科技有限公司,东莞,福州,655.7,本科,大专,4,计算机硬件,10,1,0,0,1,2,维度不满足(≥2项)
73297,1,1,1,1,0,0.0,0.111111,0.5,0.125,0.017326,0.073069,0,0,229,7672,刘安然,视觉工程师,苏州洽盈自动化科技有限公司,宁波,苏州,183.2,本科,本科,3,3-5年,8,2,1,0,0,0,
73299,1,1,1,1,0,0.0,0.090909,0.166667,0.166667,0.009752,0.0,0,0,141,1523,朱浩,电力交易员,福建亿能供电有限公司,宁德,福州,70.2,本科,本科,0,证券交易,6,6,1,0,2,0,
73300,1,1,1,1,2,0.4,0.153846,0.285714,0.25,0.023878,0.048693,1,0,176,4236,郭丽,C++工程师,宁波德图科技有限公司,杭州,宁波,140.0,本科,本科,3,1-3年,8,7,2,0,0,0,
73301,1,1,1,1,2,0.4,0.076923,0.166667,0.125,0.053174,0.033209,1,0,246,286,何博文,算法工程师（数据挖掘方向）,软通动力信息技术(集团)股份有限公司,莆田,厦门,140.6,本科,本科,5,3-5年,8,6,1,0,0,0,
73303,0,0,0,0,-2,-0.4,0.125,0.25,0.2,0.050467,0.016403,1,0,151,7409,顾华,软件开发技术总监,梦享空间(苏州)文化科技有限公司,泉州,苏州,739.1,大专,本科,1,3-5年,10,8,2,0,2,3,维度不满足(≥2项)
73304,0,0,1,0,-1,-0.2,0.0,0.0,0.0,0.009485,0.105945,1,0,37,7998,李皓,质量工程师,江苏亨通光电股份有限公司,莆田,苏州,670.7,本科,本科,0,1-3年,6,2,0,0,2,3,随机错位配对
73311,0,1,0,0,-1,-0.2,0.0,0.0,0.0,0.005117,0.0,1,0,254,2924,何博,质量管理主管,圣元环保股份有限公司,厦门,泉州,73.7,大专,本科,0,1-3年,7,2,0,0,2,3,随机错位配对
73312,1,1,2,1,2,0.4,0.076923,0.166667,0.125,0.034515,0.019673,1,0,184,7754,陶芳,开发实习,苏州冠锐信息科技有限公司,苏州,苏州,0.0,本科,大专,2,前端开发,8,6,1,0,1,0,
73313,0,0,1,0,-1,-0.2,0.0,0.0,0.0,0.029376,0.0,0,0,18,1910,汪琳,研发实验员,恒申集团,佛山,福州,711.0,本科,本科,0,1-3年,7,6,0,0,0,3,维度不满足(≥2项)
73315,1,1,2,1,2,0.4,0.1,0.25,0.142857,0.033347,0.0,1,0,400,4441,龙明,质量管理测试,四川思美瑞人力资源管理有限公司,苏州,宁波,183.2,本科,中专/中技,2,接受出差,7,4,1,0,1,0,
73316,0,0,1,1,3,0.6,0.0,0.0,0.0,0.013929,0.03679,0,0,440,6296,姚洋,金刚石长晶工程师,合肥昆仑芯星半导体有限公司,珠海,湖州,1156.0,本科,本科,3,金刚石长晶,9,2,0,0,2,2,维度不满足(≥2项)
73320,0,1,2,0,-5,-1.0,0.0,0.0,0.0,0.020054,0.0,1,0,225,847,高雨泽,统建系统运维管理岗,维谛技术服务(深圳)有限公司,莆田,厦门,140.6,本科,大专,0,5-10年,4,3,0,0,1,2,维度不满足(≥2项)
73321,0,1,1,1,0,0.0,0.0,0.0,0.0,0.038435,0.0,1,0,450,5941,薛皓,算法研发实习生（无人机专项）,浙江大学湖州研究院,南京,湖州,178.6,本科,本科,0,船舶/航空/航天/军工,4,3,0,0,1,1,随机错位配对
73323,0,1,1,0,-5,-1.0,0.0,0.0,0.0,0.006609,0.016654,0,0,404,1772,曾萍,客户质量工程师（发电机分部）,利莱森玛电机科技(福州)有限公司,南平,福州,128.3,本科,本科,0,5-10年,4,2,0,0,3,2,维度不满足(≥2项)
73324,1,1,2,1,2,0.4,0.090909,0.166667,0.166667,0.022893,0.017943,1,0,380,226,夏慧,实施工程师（采矿MES）,浪潮集团,泉州,厦门,73.7,本科,大专,5,3-5年,6,6,1,0,2,0,
73327,1,1,1,1,2,0.4,0.111111,0.333333,0.142857,0.062378,0.0,1,0,310,2915,唐梓轩,测试,河北艾钉科技有限公司,龙岩,泉州,168.9,本科,本科,5,3-5年,7,3,1,0,3,0,
73328,1,1,2,1,4,0.8,0.125,0.333333,0.166667,0.031344,0.020238,1,0,383,323,田思远,工艺与测试工程师 质量守门员,理工睿视(北京)光电科技有限公司,福州,厦门,214.6,本科,大专,4,装配工艺,6,3,1,0,0,0,
73330,0,1,1,0,-1,-0.2,0.0,0.0,0.0,0.024368,0.118874,1,0,367,37,熊鑫,软件工程师,厦门弘心教育咨询有限公司,泉州,厦门,73.7,本科,本科,2,3-5年,6,5,0,0,2,2,随机错位配对
73331,0,0,1,1,0,0.0,0.0,0.0,0.0,0.052707,0.621526,1,0,236,8509,罗建,高级数据分析师,跨越速运,宁德,苏州,525.8,本科,本科,1,1-3年,7,4,0,0,1,2,维度不满足(≥2项)
73333,0,0,2,0,-6,-1.0,0.0,0.0,0.0,0.026568,0.018782,1,0,131,6587,郝洋,质量主任工程师/高级质量经理,安徽瑞林精科股份有限公司,宁德,安庆,492.8,本科,大专,4,10年以上,9,1,0,0,0,3,维度不满足(≥2项)
73334,1,1,1,1,1,0.2,0.307692,0.571429,0.4,0.082847,0.084904,1,0,403,4119,卢杰,全栈工程师,宁波芯核新测科技有限公司,苏州,宁波,183.2,本科,本科,2,1-3年,10,7,4,0,2,0,
73336,0,1,2,0,4,0.8,0.0,0.0,0.0,0.015184,0.099819,1,0,192,3416,邹俊熙,软件开发工程师,福建栢合冷链仓储管理有限公司,宁德,莆田,147.0,本科,大专,5,1-3年,8,7,0,0,2,2,维度不满足(≥2项)
73338,1,1,1,1,1,0.2,0.083333,0.166667,0.142857,0.009728,0.012711,1,0,82,76,程强,嵌入式软件工程师（网关）,厦门立林智能科技有限公司,厦门,厦门,0.0,本科,本科,4,3-5年,7,6,1,0,3,0,
73339,0,1,1,0,-3,-0.6,0.0,0.0,0.0,0.00567,0.0,0,0,235,2682,韩思琪,品管主管/副经理(J11512),福建圣农集团,福州,南平,128.3,大专,大专,0,3-5年,4,3,0,0,2,2,维度不满足(≥2项)
73341,0,0,0,0,-3,-0.6,0.1,0.166667,0.2,0.0,0.007874,1,0,21,4,龚皓,JAVA开发-厦门（双休-在同安有免费班车）,厦门至恒融兴信息技术股份有限公司,南昌,厦门,517.0,大专,本科,0,3-5年,5,6,1,0,1,3,维度不满足(≥2项)
73343,1,1,1,1,2,0.4,0.083333,0.25,0.111111,0.005673,0.022944,0,0,237,274,孙璐,品质工程师 （2027届校招）,友达光电(厦门)有限公司,南平,厦门,240.4,本科,本科,2,QC,9,4,1,1,1,0,
73344,0,0,1,1,0,0.0,0.0,0.0,0.0,0.032074,0.050872,1,0,414,4607,冯瑶,银行测试工程师,厦门至恒融兴信息技术股份有限公司,漳州,宁波,709.3,本科,本科,3,3-5年,6,3,0,0,2,2,随机错位配对
73345,0,0,1,1,0,0.0,0.0,0.0,0.0,0.004066,0.05141,1,0,36,3555,孙宇泽,.net软件工程师,苏州拓迪软件科技有限公司,佛山,苏州,1179.8,本科,本科,0,C#,4,9,0,0,1,2,维度不满足(≥2项)
73346,0,1,1,1,0,0.0,0.0,0.0,0.0,0.004571,0.0,0,0,209,2495,马子轩,品牌总监,福建竹行天下运营管理有限公司,厦门,漳州,44.6,本科,本科,5,5-10年,7,3,0,0,1,1,随机错位配对
73348,1,1,1,1,2,0.4,0.066667,0.166667,0.1,0.010144,0.041361,0,0,351,1353,陆语桐,安全渗透工程师,兴业银行股份有限公司,宁德,福州,70.2,本科,本科,3,1-3年,10,6,1,0,0,0,
73350,1,1,1,1,2,0.4,0.272727,0.6,0.333333,0.03324,1.0,1,0,67,1246,胡子轩,Java开发工程师,中电金信软件有限公司,三明,福州,167.0,本科,本科,3,1-3年,9,5,3,0,2,0,
73351,1,1,2,1,3,0.6,0.153846,0.4,0.2,0.000616,0.101543,1,0,497,1445,向晨,数据工程师（可以培养实习生）,福州云之景科技有限公司,漳州,福州,240.0,本科,大专,3,Sql,10,5,2,0,1,0,
73354,1,1,2,1,0,0.0,0.111111,0.25,0.166667,0.0,0.00897,1,0,8,2787,苏飞,C#上位机开发工程师,福建南方路面机械股份有限公司,龙岩,泉州,168.9,本科,大专,3,3-5年,6,4,1,0,1,0,
73355,1,1,2,1,3,0.6,0.0625,0.111111,0.125,0.010191,0.052802,1,0,229,4376,刘安然,计算机开发工程师,云南广地建筑设计有限公司,宁波,宁波,0.0,本科,不限,3,Python,8,9,1,0,0,0,
73357,0,0,1,1,3,0.6,0.0,0.0,0.0,0.006121,0.0,0,0,312,2416,谭敏,研发实验员（电芯工艺组）base漳州,福建蓝海黑石新材料科技有限公司,东莞,漳州,430.1,本科,本科,3,研发,8,2,0,0,3,2,维度不满足(≥2项)
73358,0,0,2,1,5,1.0,0.0,0.0,0.0,0.022228,0.12759,1,0,448,7348,黎雨泽,软件工程师,苏州车邦智能科技有限公司,三明,苏州,629.8,本科,大专,5,Spring,6,4,0,0,1,2,随机错位配对
73361,0,0,1,1,5,1.0,0.2,0.4,0.285714,0.018328,0.161564,1,0,43,7583,田莉,赴日软件开发工程师,株式会社NQ系统,漳州,苏州,808.3,本科,本科,5,Python,7,5,2,0,2,1,随机错位配对
73362,0,0,1,1,0,0.0,0.090909,0.2,0.142857,0.0,0.049084,1,0,224,3565,李芳,MES运维高级工程师,优途人力资源(武汉)有限公司,泉州,苏州,739.1,本科,本科,0,系统运维,7,5,1,0,2,1,随机错位配对
73367,1,1,1,1,5,1.0,0.071429,0.2,0.1,0.014957,0.006866,1,1,164,379,熊娜,导航算法工程师-ROS激光导航/视觉导航方向,福建宏泰智能工业互联网有限公司,宁德,厦门,283.2,本科,本科,5,导航算法,10,5,1,2,3,0,
73368,1,1,1,1,0,0.0,0.230769,0.428571,0.333333,0.02521,0.031003,1,0,118,4117,陈阳,EMS软件工程师,东方日升新能源股份有限公司,苏州,宁波,183.2,本科,本科,3,3-5年,9,7,3,0,2,0,
73369,1,1,1,1,0,0.0,0.0625,0.125,0.111111,0.155062,0.268985,1,0,277,7635,蒋杰,算法测试工程师,苏州一际智能科技有限公司,杭州,苏州,121.7,本科,本科,3,3-5年,9,8,1,0,2,0,
73374,1,1,2,1,0,0.0,0.055556,0.1,0.111111,0.03239,0.08389,1,0,223,1293,郑鑫,Java开发工程师,福建省卓正能源科技有限公司,福州,福州,0.0,本科,大专,3,3-5年,9,10,1,0,3,0,
73375,0,0,1,0,4,0.8,0.0,0.0,0.0,0.020034,0.0,0,0,401,7805,马平,HTML5,苏州登临科技股份有限公司,莆田,苏州,670.7,大专,大专,5,1-3年,6,8,0,0,2,3,维度不满足(≥2项)
73380,1,1,1,1,0,0.0,0.125,0.2,0.25,0.0,0.0,1,0,100,247,尹若曦,算法工程师（音视频）,厦门亿联网络技术股份有限公司,龙岩,厦门,127.0,本科,本科,0,C++,4,5,1,0,1,0,
73382,0,0,1,0,-1,-0.2,0.0,0.0,0.0,0.016101,0.064562,1,0,328,1706,姚鑫,产品质量工程师,福建联迪商用设备有限公司,珠海,福州,717.6,本科,本科,2,3-5年,7,3,0,0,2,3,维度不满足(≥2项)
73388,0,1,1,0,-2,-0.4,0.0,0.0,0.0,0.004606,0.021314,1,0,339,1772,谢静,客户质量工程师（发电机分部）,利莱森玛电机科技(福州)有限公司,漳州,福州,240.0,本科,本科,3,5-10年,9,2,0,0,1,2,维度不满足(≥2项)
73389,1,1,1,1,2,0.4,0.076923,0.166667,0.125,0.0,0.0,1,0,302,1585,吕皓,Automation Software Engineer/自动化软件工程…,福州高意通讯有限公司,莆田,福州,76.9,本科,本科,5,3-5年,8,6,1,0,1,0,
73390,0,0,1,0,5,1.0,0.0,0.0,0.0,0.014285,0.030346,0,0,489,6230,吴璐,解析实验室主管/工程师,浙江莱宝显示科技有限公司,南昌,湖州,476.4,本科,本科,8,3-5年,10,1,0,0,1,3,维度不满足(≥2项)
73391,0,0,2,1,0,0.0,0.0,0.0,0.0,0.015128,0.0,0,0,25,2308,郑妍,采购经理,昇兴集团股份有限公司,杭州,福州,474.6,本科,大专,5,5-10年,10,2,0,0,1,2,维度不满足(≥2项)
73396,0,1,0,1,0,0.0,0.0,0.0,0.0,0.030356,0.0,1,0,109,585,彭霞,软件测试实习生 (MJ000132),厦门睿云联创新科技股份有限公司,龙岩,厦门,127.0,大专,本科,0,系统测试,6,3,0,0,0,2,随机错位配对
73398,1,1,1,1,0,0.0,0.285714,0.4,0.5,0.008753,0.065718,1,0,176,7360,郭丽,全栈工程师,苏州埃捷思特软件技术有限公司,杭州,苏州,121.7,本科,本科,3,3-5年,8,10,4,0,0,0,
73400,0,1,2,0,4,0.8,0.0,0.0,0.0,0.003503,0.0,1,0,121,1922,石霞,it专员,福建航港针织品有限公司,厦门,福州,214.6,本科,大专,7,3-5年,8,3,0,0,2,2,维度不满足(≥2项)
73402,1,1,1,1,1,0.2,0.2,0.333333,0.333333,0.052732,0.058296,1,0,367,1582,熊鑫,语音开发工程师,福建汉特云智能科技有限公司,泉州,福州,147.2,本科,本科,2,1-3年,6,6,2,0,2,0,
73410,0,0,0,0,-5,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,127,4881,袁玲,总经理助理,宁波奥博汽车电器有限公司,三明,宁波,554.5,大专,本科,0,5-10年,5,3,0,0,0,4,维度不满足(≥2项)
73413,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.021863,1,0,470,5334,廖佳,质量工程师,浙江上方食品科技有限公司,珠海,嘉兴,1182.3,大专,大专,0,QE,7,1,0,0,1,2,随机错位配对
73414,0,0,0,1,0,0.0,0.0,0.0,0.0,0.044036,0.063177,1,0,112,4729,戴浩然,it技术支持工程师,宁波美诺华药业股份有限公司,宁德,宁波,406.7,大专,本科,0,网络运维,5,3,0,0,1,3,维度不满足(≥2项)
73416,1,1,1,1,5,1.0,0.083333,0.2,0.125,0.015442,0.091991,1,0,158,210,熊超,Android开发工程师 (MJ000139),厦门睿云联创新科技股份有限公司,龙岩,厦门,127.0,本科,本科,5,SDK,8,5,1,0,2,0,
73418,1,1,1,1,2,0.4,0.272727,0.75,0.3,0.091385,0.127085,1,0,253,1257,钟平,软件前端工程师,福建中宏远电气科技有限公司,福州,福州,0.0,本科,本科,3,1-3年,10,4,3,0,0,0,
73419,0,0,1,0,-2,-0.4,0.0,0.0,0.0,0.001697,0.062776,0,0,206,5524,汤雨泽,QPM工程师,立讯电子科技(昆山)有限公司,宁德,嘉兴,469.8,本科,本科,3,5-10年,6,3,0,0,0,3,维度不满足(≥2项)
73422,0,0,0,1,0,0.0,0.0,0.0,0.0,0.042616,0.0,1,0,258,303,郝娜,博士-AI算法（工业图像大模型缺陷检测方向）,厦门思泰克智能科技股份有限公司,苏州,厦门,797.1,大专,博士,0,图像算法,7,5,0,0,1,3,维度不满足(≥2项)
73423,0,0,0,0,5,1.0,0.0,0.0,0.0,0.0,0.018661,0,0,202,3067,金丽,网络工程师（驻点泉州办事处）,福建浩瑞通信工程有限公司,南昌,泉州,507.7,大专,本科,6,1-3年,10,4,0,0,2,4,随机错位配对
73424,0,0,1,1,1,0.2,0.0,0.0,0.0,0.010849,0.0,1,0,413,4374,林若曦,前端操作组长（美线）,宁波尚势科技有限公司,广州,宁波,1113.1,大专,大专,2,1-3年,9,4,0,1,2,2,随机错位配对
73428,1,1,2,1,5,1.0,0.111111,0.25,0.166667,0.004596,0.0,1,0,171,242,吕欣,unity,厦门益点网络科技有限公司,三明,厦门,203.0,本科,不限,5,不限,6,4,1,0,0,0,
73430,0,0,1,0,-3,-0.6,0.0,0.0,0.0,0.0,0.046373,0,0,384,641,莫雪,PQE过程质量工程师,宁德时代新能源科技股份有限公司,南昌,厦门,517.0,本科,本科,0,3-5年,6,3,0,0,0,3,维度不满足(≥2项)
73431,0,0,2,0,4,0.8,0.0,0.0,0.0,0.002382,0.0,0,0,455,6476,郭梓涵,人力资源专员,湖州机床厂有限公司,深圳,湖州,1104.4,本科,大专,5,1-3年,6,3,0,0,1,3,随机错位配对
73433,0,0,2,1,4,0.8,0.0,0.0,0.0,0.024059,0.008892,0,0,120,3491,侯慧,工程研发文员,莆田市万泰五金有限公司,南昌,莆田,477.3,本科,大专,4,工程师助理,10,0,0,0,1,2,随机错位配对
73434,0,1,2,0,-1,-0.2,0.0,0.0,0.0,0.0,0.0,0,0,260,8628,崔平,采购,北京云杉世界信息技术集团有限公司,杭州,苏州,121.7,本科,大专,0,1-3年,4,3,0,0,2,2,随机错位配对
73435,1,1,1,1,0,0.0,0.071429,0.2,0.1,0.03461,0.104431,1,0,253,171,钟平,全栈开发工程师（AI 业务方向）,厦门北翱算法信息科技有限公司,福州,厦门,214.6,本科,本科,3,3-5年,10,5,1,0,0,0,
73440,1,1,1,1,3,0.6,0.04,0.0625,0.1,0.020701,0.0,1,0,188,27,王雨桐,高级Java开发,金网信通(大连)信息技术有限公司,泉州,厦门,73.7,本科,本科,8,5-10年,10,16,1,0,3,0,
73442,0,1,2,0,6,1.2,0.0,0.0,0.0,0.004595,0.0,1,0,457,2133,曹浩,电子交易员,福州台江区绮晟商贸有限公司,龙岩,福州,253.8,大专,中专/中技,7,1-3年,10,2,0,0,2,2,随机错位配对
73443,0,1,1,0,-1,-0.2,0.0,0.0,0.0,0.01751,0.0,1,0,139,7130,萧萍,生产统计员,浙江茗叶植物科技有限公司,宁德,丽水,202.4,大专,大专,0,1-3年,5,4,0,0,2,2,维度不满足(≥2项)
73446,0,0,1,0,-3,-0.6,0.0,0.0,0.0,0.006433,0.11755,1,0,48,5247,丁若曦,嵌入式研发工程师,膜感科技(嘉兴)有限公司,东莞,嘉兴,1104.9,本科,本科,0,3-5年,6,4,0,0,1,3,随机错位配对
73447,1,1,1,1,2,0.4,0.071429,0.125,0.142857,0.041596,0.0,1,0,449,7256,林欣,java开发,青岛未来互连信息科技有限公司,南京,苏州,189.3,本科,本科,3,1-3年,7,8,1,0,0,0,
73448,1,1,1,1,2,0.4,0.076923,0.25,0.1,0.027639,0.08389,1,0,25,8670,郑妍,算法工程师,京西智行(北京)汽车电子科技有限公司,杭州,苏州,121.7,本科,本科,5,3-5年,10,4,1,0,1,0,
73450,0,0,0,0,-4,-0.8,0.0,0.0,0.0,0.012027,0.0,0,0,480,2495,余辉,品牌总监,福建竹行天下运营管理有限公司,南昌,漳州,496.6,大专,本科,1,5-10年,10,3,0,0,0,4,随机错位配对
73452,1,1,1,1,2,0.4,0.083333,0.2,0.125,0.033703,0.01116,0,0,158,61,熊超,需求分析师,时代凌宇,龙岩,厦门,127.0,本科,本科,5,3-5年,8,5,1,0,2,0,
73454,0,1,1,0,-3,-0.6,0.0,0.0,0.0,0.019704,0.011806,1,0,300,3847,曾丽,暖通运维工程师（base江苏、IDC/化工）,锐仕方达人才科技集团有限公司,宁波,苏州,183.2,大专,大专,0,3-5年,7,3,0,0,2,2,随机错位配对
73465,1,1,1,1,0,0.0,0.166667,0.333333,0.25,0.011221,0.009192,1,0,62,1574,金思琪,运维工程师(2027届实习生招聘)-福州,中电福富信息科技有限公司,漳州,福州,240.0,本科,本科,0,系统运维,4,3,1,0,1,0,
73467,0,0,1,0,-1,-0.2,0.0,0.0,0.0,0.006112,0.0,0,0,460,1114,邵峰,拼多多运营,厦门观星纵横网络科技有限公司,南京,厦门,845.7,大专,大专,0,1-3年,4,3,0,0,1,3,维度不满足(≥2项)
73474,0,0,1,0,-3,-0.6,0.0,0.0,0.0,0.007573,0.0,0,0,388,3256,夏恒,战略规划经理,安踏体育用品集团有限公司,广州,泉州,583.5,大专,大专,0,3-5年,6,0,0,0,1,3,随机错位配对
73475,1,1,2,1,5,1.0,0.3,0.5,0.428571,0.032175,0.097516,1,0,310,1185,唐梓轩,初级软件开发工程师（AI智能体）,福建凯森信息科技有限公司,龙岩,福州,253.8,本科,大专,5,AI,7,6,3,0,3,0,
73476,1,1,2,1,0,0.0,0.230769,0.5,0.3,0.021724,0.034078,1,0,25,7462,郑妍,机器人软件架构工程师,江苏行之途智能科技有限公司,杭州,苏州,121.7,本科,大专,5,5-10年,10,6,3,0,1,0,
73478,1,1,1,1,1,0.2,0.076923,0.2,0.111111,0.017031,0.062948,1,0,461,3360,龙安然,数据治理工程师,福建省海丝数字科技有限公司,泉州,三明,186.5,本科,本科,2,1-3年,9,5,1,0,1,0,
73479,0,0,1,1,2,0.4,0.0,0.0,0.0,0.009208,0.0,1,0,312,2804,谭敏,金蝶erp实施顾问,福建省宾果云数字科技有限公司,东莞,泉州,541.5,本科,本科,3,1-3年,8,3,0,0,3,2,维度不满足(≥2项)
73480,0,0,2,0,-1,-0.2,0.0,0.0,0.0,0.024691,0.0,1,0,42,7979,姚军,机器人测试，8-9k,苏州英格玛服务外包股份有限公司,三明,苏州,629.8,本科,高中,0,1-3年,5,4,0,0,1,3,随机错位配对
73486,0,1,1,0,-1,-0.2,0.0,0.0,0.0,0.022399,0.04138,1,0,133,1400,谢浩然,嵌入式通讯工程师,新大陆支付,泉州,福州,147.2,本科,本科,2,3-5年,9,3,0,0,0,2,维度不满足(≥2项)
73489,0,0,1,1,0,0.0,0.0,0.0,0.0,0.004678,0.0,0,0,116,993,段辉,翔安机场有税商业营运岗（翔业商管）,翔业集团,珠海,厦门,521.8,本科,本科,3,3-5年,8,3,0,0,2,2,随机错位配对
73490,1,1,1,1,0,0.0,0.083333,0.166667,0.142857,0.016596,0.0,1,0,178,7078,陶晨,实施实习生(J10651),望海康信(北京)科技股份公司,南平,丽水,264.4,本科,本科,0,MySQL,7,6,1,0,2,0,
73493,1,1,2,1,0,0.0,0.066667,0.111111,0.142857,0.03966,0.068735,1,0,449,7311,林欣,java软件开发工程师,苏州思萃熔接技术研究所有限公司,南京,苏州,189.3,本科,大专,3,3-5年,7,9,1,0,0,0,
73494,0,0,2,0,-1,-0.2,0.0,0.0,0.0,0.001163,0.0,0,0,303,8740,魏峰,视觉应用工程师（奖金+分红）,成都利视通光电科技有限公司,福州,苏州,595.0,本科,大专,0,1-3年,6,3,0,0,1,3,维度不满足(≥2项)
73495,0,1,0,1,3,0.6,0.111111,0.333333,0.142857,0.0,0.0,0,0,289,5678,毛洋,统计助理,浙江中铭会计师事务所有限公司,杭州,嘉兴,78.4,大专,本科,3,统计学,7,3,1,2,1,1,随机错位配对
73502,1,1,1,1,1,0.2,0.083333,0.333333,0.1,0.0,0.011124,0,0,273,1476,余华,机器人老师,福州市仓山区里仁学校,南平,福州,128.3,本科,本科,1,初中教育,10,3,1,0,2,0,
73503,0,0,1,0,-1,-0.2,0.0,0.0,0.0,0.03719,0.090041,1,0,136,7306,曹慧,java开发工程师,江苏瑞视朗智能装备有限公司,深圳,苏州,1168.9,本科,本科,0,1-3年,4,10,0,0,3,3,随机错位配对
73507,0,1,1,0,-5,-1.0,0.0,0.0,0.0,0.004981,0.0,0,0,163,8518,于辉,招商运营经理,江苏苏鑫建设有限公司,杭州,苏州,121.7,本科,本科,0,5-10年,4,3,0,0,0,2,随机错位配对
73509,0,0,0,0,-5,-1.0,0.125,0.333333,0.166667,0.047838,0.050433,0,0,366,8563,顾恒,运营分析课长,建直光电,龙岩,苏州,774.9,大专,本科,0,5-10年,6,3,1,0,3,3,维度不满足(≥2项)
73511,1,1,1,1,0,0.0,0.111111,0.166667,0.25,0.00595,0.0,1,0,55,179,毛浩,全栈实习生,厦门智融合科技有限公司,莆田,厦门,140.6,本科,本科,0,Java,4,6,1,0,1,0,
73513,1,1,1,1,1,0.2,0.090909,0.2,0.142857,0.020162,0.031343,1,0,309,1573,段俊,27运维工程师 (MJ000161),厦门睿云联创新科技股份有限公司,福州,福州,0.0,本科,本科,1,系统运维,7,5,1,0,2,0,
73515,1,1,1,1,1,0.2,0.066667,0.166667,0.1,0.027929,0.046843,0,0,273,1589,余华,AI智能体工程师,福建省宇伦信息技术有限公司,南平,福州,128.3,本科,本科,1,大模型,10,6,1,0,2,0,
